business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,GoodForKids,RestaurantsGoodForGroups,BikeParking,RestaurantsTakeOut,OutdoorSeating,RestaurantsReservations,RestaurantsPriceRange2,Caters,BusinessAcceptsCreditCards,RestaurantsDelivery,HasTV,Alcohol,RestaurantsTableService,RestaurantsAttire,NoiseLevel,BYOBCorkage,ByAppointmentOnly,WheelchairAccessible,HappyHour,DogsAllowed,BusinessAcceptsBitcoin,DriveThru,GoodForDancing,Corkage,BYOB,CoatCheck,RestaurantsCounterService,DietaryRestrictions
UL7eM1UyZND39RTkb2z4Hg,Chipotle Mexican Grill,6776 Perimeter Loop Rd,Dublin,OH,43017,40.10400682,-83.157366,2.5,38,0,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
c4-JPJXhO8HMOXq56zBw0Q,Cosi,12 E Wilson Bridge Rd,Worthington,OH,43085,40.1070028,-83.0161094,3,16,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4Duh8pIg5rrWvJqbgzWpzg,Ruby Tuesday,5043 Tuttle Crossing Blvd,Dublin,OH,43016,40.0732776,-83.1323201,3.5,11,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,Zachariah's Redeye Barbeque,,Canal Winchester,OH,43110,39.8466556,-82.8123646,4,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
q9nhO3DGmfRy8gLQZgtr4g,Pizza Hut,651 S State St,Westerville,OH,43081,40.10857,-82.925575,3,17,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zy-ItpY_4uVVj1WChPjsvA,George's Pizza,2943 Olentangy River Rd,Columbus,OH,43202,40.0207722,-83.0260402,4,22,1,1,0,0,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TpyvQ_s5-qVypvkE2CDWrQ,Little Eater,4215 N High St,Columbus,OH,43214,40.0479561,-83.0205701,4.5,56,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
LDlJN87epr7BEU7fVyepYg,Bonsai,3108 Kingsdale Ctr,Upper Arlington,OH,43221,40.0203756,-83.0596852,4.5,92,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
_6hEq7czkQA0UJcZDSKQPg,Five Guys,763 Bethel Rd,Columbus,OH,43214,40.062622,-83.0406553,3,34,0,0,1,0,1,1,1,1,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
X9EVGLO2gnL-62r39G2ujw,Five Guys,5004 N Hamilton Rd,Columbus,OH,43230,40.058709,-82.862587,3,32,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
WbhmQvYQUwIHl_Fc_S5f_w,Dave & Buster's,"1554 Polaris Pkwy, Ste 206",Columbus,OH,43240,40.145917,-82.978411,2.5,94,0,0,0,0,1,0,2,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
R8d2-WLc4sna-LQHXY4eAw,Romeo's Pizza,1381 Bethel Rd,Columbus,OH,43220,40.0640052,-83.0558388,3,13,0,0,1,0,1,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_P3OOpXiz8X-BiS4YLItJg,Subway,5186 New Albany Rd,New Albany,OH,43054,40.08924079,-82.82254829,4,10,0,1,1,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
Ne7zlaSzdkIj7degy4YY5g,Taco Bell,3402 Cleveland Ave,Columbus,OH,43224,40.037429,-82.962457,1.5,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
q8FZzPIsrSmmAvLJ-JLCfA,McDonald's,5056 S Walnut St,South Bloomfield,OH,43103,39.71496,-82.986339,2.5,12,0,0,0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FJdE0aTPVaI8xnamgGuTFQ,Reitano's Pizza,601 Hill Rd N,Pickerington,OH,43147,39.897317,-82.7651157,2.5,12,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pmn4RUgoQCvm7Dsx5VYUHA,Sbarro,6485 Perimeter Dr,Dublin,OH,43016,40.1040941,-83.16503705,3,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B27FJm_WTPDCWkLqgMze-A,China Market,59 Spruce St,Columbus,OH,43215,39.9723688,-83.0043603,3,7,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aMQzQ9yk4ijAhhqchY0TNw,Franklin Park Conservatory & Botanical Gardens,1777 E Broad St,Columbus,OH,43203,39.9658772,-82.9530964,4.5,203,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
7qU0L3HEcnvQ1Ch3s4JbPg,PIZZAFIRE,5311 Westpointe Plaza Dr,Hilliard,OH,43026,39.9827994,-83.1492336,2.5,10,0,0,0,0,0,1,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fWnaDfuPAjJ1jCoAwlCQJw,Max & Erma's,4279 Cemetery Rd,Hilliard,OH,43026,40.0320744,-83.1304709,2.5,93,0,0,1,0,1,1,2,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
tRmEII90C1hmqDYzPMi_oQ,Shorty's Pizza and GROWL,9721 Sawmill Rd,Powell,OH,43065,40.15683568,-83.08787595,3.5,35,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0
s1gkLRTaoyM_oyn7j0C9vw,Dairy Queen,541 Hill Rd N,Pickerington,OH,43147,39.89559519,-82.76333495,1.5,34,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Xj-r_t-LtbgMiJy4U9xPXA,Jimmy John's,35 Greenlawn Ave,Columbus,OH,43206,39.9390658,-82.9972119,2.5,7,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9gh1IYIO1m2GEBw6beZteQ,WG Grinders,4600 W Broad St,Columbus,OH,43228,39.953984,-83.1252726,4.5,51,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MQoewad5w2rMJ9jBGLIuug,Nazareth Restaurant & Deli,2700 Northland Plz Dr,Columbus,OH,43231,40.083393,-82.946366,4,45,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
d0g7YdPGVCP9IS7WmA2U6g,Starbucks,400 South Wilson Rd,Sunbury,OH,43074,40.259682,-82.924593,4,7,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
slppDH2Ueq7eqaZBeteFMQ,Mallory's Rib Shack,1117 Oak St,Columbus,OH,43205,39.9625114,-82.9702968,4,12,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ig3PNOF7_KE_AVKzoumxQ,Red Bar & Sushi,717 N High St,Columbus,OH,43215,39.9769931,-83.003649,2.5,40,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
N1-GrYGIQDXp4Ngt0g_05g,Suisse Shop,2119 Polaris Pkwy,Columbus,OH,43240,40.1446321,-82.9606572,4,116,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
JcMpUYWa4ApT-2tIlA9WrQ,New China Express,4036 Powell Rd,Powell,OH,43065,40.1586105,-83.0949873,4.5,14,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fbM0lMzoFZVVbCtkDYoqlw,QDOBA Mexican Eats,1055 Polaris Pkwy,Columbus,OH,43240,40.14562955,-82.99274935,3.5,54,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
sHf1cMzn8Pj2py0SbZx2uA,Rollz Rice Indian Kitchen,724 Polaris Pkwy,Lewis Center,OH,43035,40.1517618,-82.9990647,4.5,48,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
cEU9TVD2tjAiHsFn49pYGQ,Wendy's,666 E Fifth Ave,Columbus,OH,43201,39.9867592,-82.9874087,1,12,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
i0h0WTXdhnnREsGMvUMsDg,Three Creeks Coffee Roasters,"101 Mill St, Ste 106",Gahanna,OH,43230,40.0203344,-82.879729,4,16,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UM9AQvNftLlosphZg4dzIA,Famosa Latin Cuisine,5445 Roberts Rd,Hilliard,OH,43026,40.00457445,-83.15543175,3,21,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JGYKb4jd3VVCGtTM9X5PyA,BIBIBOP Asian Grill,5091 N Hamilton Rd,Columbus,OH,43230,40.059812,-82.8640056,4,28,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
nWS7fzVUKc4k4NAQgT7uGQ,Double Barrel Kitchen & Bar,6445 N Hamilton Rd,Westerville,OH,43081,40.091135,-82.851051,4,30,0,0,1,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0
Iy8irWs3lCxTGyD8cYHOWA,SŌW Plated,1625 W Ln Ave,Upper Arlington,OH,43221,40.006677,-83.053922,4.5,132,0,0,0,0,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0
jf3Y6UUYxFbl_WqjEpcw4Q,Polaris St Tavern,8939 S Old State Rd,Lewis Center,OH,43035,40.1519555,-82.9970167,3,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
wJDX4c8RZz07VZvu2IAfpA,Panda Express,8064 E Broad St,Reynoldsburg,OH,43068,39.9866412,-82.785481,3,37,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
0fWYXp-Vli34OyrDZ4qxSg,Maya Grill,93 N High St,Gahanna,OH,43230,40.020002,-82.878442,4,10,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yHNp_bassHDEjsosVwkXyg,Dairy Queen,960 Oakland Park Ave,Columbus,OH,43224,40.0327006,-82.9885004,1.5,9,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Z7Z4UuT1xyM4qYNfAU18Cg,Bob Evans,381 Lafayette St,London,OH,43140,39.90831455,-83.42671975,2,16,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nMfmsZNYeRyP2hgalcuLbQ,Best of the Wurst,59 Spruce St,Columbus,OH,43215,39.9721456,-83.0043013,4,22,0,1,0,0,0,1,1,1,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
b9ufYeBURW3aAJc24wShnQ,Grapevine Pizza,8581 Refugee Rd NW,Pickerington,OH,43147,39.908077,-82.749377,3.5,41,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
admXE2zhaFVEzJIS7i0m9w,Frankie's Pizza,200 Granville St,Gahanna,OH,43230,40.0190101,-82.8743464,4.5,77,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aO4zNXQ5VTDehGrohVfhrg,Golden Corral Buffet & Grill,3710 West Dublin Granville,Columbus,OH,43235,40.0959055,-83.088394,1.5,58,0,0,1,0,1,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8PPHZ-P50KXQzCjJ3RZCgg,Giant Eagle,1760 Hilliard Rome Rd,Hilliard,OH,43026,39.9869372,-83.148358,2.5,15,0,0,1,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zULSMYWqX_qDpmqPxcqZPA,Awash,1403 S Hamilton Rd,Columbus,OH,43227,39.9463148,-82.8782576,4.5,6,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4piq3nbua4BEnxKRGyOm4Q,Pharoah's Pizza and Stromboli,2577 Indianola Ave,Columbus,OH,43202,40.0159907,-83.0023544,2.5,51,1,1,1,0,0,1,1,0,0,0,0,1,1,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0
FuLzgtDsXtwTHmWb66CNpg,Sweet Carrot Food Truck,1417 W 5th Ave,Columbus,OH,43212,39.9885112,-83.0441375,4,27,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cVZZgpsLDibVCDfkn-AvbA,Golden House Chinese Restaurant,3518 Cleveland Ave,Columbus,OH,43224,40.040473,-82.96063,4,22,0,1,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
O1eENDGFefu-GXpbovuHPg,Arby's,1840 Winderly Ln,Pickerington,OH,43147,39.9310582,-82.7899239,3,9,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
g0vuYI9x-RdvnUxYiayXyQ,Asian Taste,5505 New Albany Rd W,New Albany,OH,43054,40.09454767,-82.82601695,4,91,0,0,0,0,1,1,2,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
B52QEwAcmLsSFXlrWV7UOQ,Burger King,1761 E Dublin-Granville Rd,Columbus,OH,43229,40.0864181,-82.9715567,2,7,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
U6Eb2Q0yE3C8twE6_l0f6g,Durbar,7619 East Main St,Reynoldsburg,OH,43068,39.955023,-82.79464,4.5,11,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
X3hK9nKtNFUWhaUpaWksTw,Tropical Smoothie Cafe,9733 Sawmill Pkwy,Powell,OH,43065,40.156713,-83.0904063,4,10,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1MHEntGVnZ53mhryc7rO8w,So Gong Dong Tofu and Korean BBQ,2950 Hayden Rd,Columbus,OH,43235,40.066523,-83.096507,4.5,152,0,0,1,0,1,0,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
wWfQSoo_No2H4-E3oh9ZxA,Arby's,680 S State St,Westerville,OH,43081,40.1081473,-82.9245243,2.5,19,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cY8H9XNP50jpuJl-7D5mJg,Yin Yue Restaurant,1236 E Hudson St,Columbus,OH,43211,40.0142743,-82.9769741,3.5,32,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LdQG4GusysIT3tS4W5gGMw,Plaza Mexican Grill,1644 N High St,Columbus,OH,43201,39.9958601,-83.007085,3.5,28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
FM7Pk6ZdggZq8xn-OwPwxA,Panda Inn,1446 Bethel Rd,Columbus,OH,43220,40.0641813,-83.0580629,3.5,62,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3TYI01lZ6AcT2ZUldXo6hw,New Harvest Café,1675 Arlington Ave,Columbus,OH,43211,40.0176967,-82.9656769,4,15,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dRGNcIXqwgFSrig0YK8QYQ,A & J Wingburger,1134 Hill Rd N,Pickerington,OH,43147,39.91128522,-82.77841773,4,75,0,0,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
gIIOGLIKYJf79WBbjeY84Q,Tea Zone Bakery & Cafe,5025 Olentangy River Rd,Columbus,OH,43214,40.06088449,-83.03972969,4,89,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Dnu_xWSUHbMVjvrXOiffGg,Madison Soul Food Kitchen,1731 Greenway Ave,Columbus,OH,43203,39.973628,-82.9556039,4.5,25,0,0,1,0,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hy0QHc2N8AUv990a1E196g,Corner Bakery Cafe,1478 Gemini Pl,Columbus,OH,43240,40.148737,-82.978246,4,102,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
n5m6ItKqNWJO_VEKd4PuUg,Yerba Buena Latin Grill,4490 Indianola Ave,Columbus,OH,43214,40.056386,-83.0002219,4.5,18,1,1,0,0,0,1,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FcImGP8MXZ5MTdLs5VH_Tg,Joy Food,"471 Morrison Rd, Ste F",Gahanna,OH,43230,40.0082348,-82.8654925,3.5,20,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
xaE-omZc-mlVzvbS7bekkA,Hibachi Express,4951 N Hamilton Rd,Columbus,OH,43230,40.05777146,-82.86464235,4,23,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
RyXRLc19xyVEH3FrwzHZog,The Goat,5940 New Albany Rd W,New Albany,OH,43054,40.09996048,-82.82604776,3,59,1,0,0,0,0,1,2,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
uH7yTiDCpB5_6UMzJkw2Dw,Jet's Pizza,5691 Woerner Temple,Dublin,OH,43016,40.08429687,-83.14300982,4,20,0,1,0,0,0,1,2,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
k7Wmj1uCwsvZdddbWuTgSQ,The Big Fat Greek Kuzina,2816 Fishinger Rd,Columbus,OH,43221,40.03012,-83.0912124,3.5,99,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HG0XNtoQedhDlRfF6QNeUw,The Goat Dublin,5730 Silver Falls St,Dublin,OH,43016,40.061716,-83.173374,3.5,67,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
4WeDvy_Q6oJxy7m50JfAMw,Main Moon,2173 W Dublin Granville Rd,Worthington,OH,43085,40.0896274,-83.0483317,3,47,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
v4LIy7i5eYcR4BuwXNmN1Q,Wendy's,2516 Hilliard Rome Rd,Hilliard,OH,43026,40.00180486,-83.15313578,2,21,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IjZGrc4flnPV3DBoIT3Vlg,Fiesta Jalisco,2670 E Dublin Granville Rd,Columbus,OH,43231,40.0843136,-82.9470975,4,42,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ov-ztPC3cqKVn2octlLksQ,Papa John's Pizza,2108 N. High St.,Columbus,OH,43201,40.0053897,-83.0087976,2,11,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s4KH8nlUIJh05Izd_69qDw,Chipotle Mexican Grill,641 S State St,Westerville,OH,43081,40.10891797,-82.92577602,3,52,0,0,1,0,0,1,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
tKzjYJuLnB-777ZDcUv2Hg,The Delaware County Community Market,222 E William St,Delaware,OH,43015,40.2979391,-83.0570703,4,7,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
7abRX5A1I7BVqlTmwD55wA,Balboa,1312 Grandview Ave,Columbus,OH,43212,39.9845297,-83.04446898,3.5,256,1,0,0,0,0,0,2,1,0,1,0,0,0,0,3,0,1,0,0,1,1,0,1,0,1,1,0,0
Whp4YJcGNwfVC2gNTC0KuQ,Taco Bell,1429 Polaris Pkwy,Columbus,OH,43240,40.14015054,-82.9809562,2,43,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
kqPFxyD2a2St0tb6L3eH3g,KFC,165 E Broad St,Pataskala,OH,43062,40.00343494,-82.67049542,1.5,13,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15PkS9JDZfWScrsbyIOZoA,Gardenia Market,16 N High St,Dublin,OH,43017,40.1000592,-83.11389694,5,6,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
sVDHFXxVQqlELzSXMf1V-Q,Schokko Cafe,480 E Broad St,Columbus,OH,43215,39.9642074,-82.9878972,4,7,0,0,0,0,0,1,1,1,0,1,1,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
GXj7PByEUvD5xb4Zv9pj9A,Burger King,6315 Perimeter Dr,Dublin,OH,43016,40.1043776,-83.160587,1.5,16,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TguWUsUHx4dSiFd4K4Pw-w,George's Linworth Diner,2245 W Dublin Granville Rd,Worthington,OH,43085,40.08962816,-83.050527,4,49,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
lAnvlr_BibB5o0US1jBPZg,Beerhead Bar & Eatery,6294 E Dublin Granville Rd,Westerville,OH,43081,40.079277,-82.849549,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
QNIUcuoO3cTh98ztUvmT5Q,Johnson's Real Ice Cream,2728 E Main St,Bexley,OH,43209,39.9572283,-82.9258272,4,84,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
krdkHB2RmQtD_4TyE2D2aw,Portico,85 Parsons Ave,Columbus,OH,43205,39.9624337,-82.9818224,4,10,1,1,0,0,1,1,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
kpNfeWY6phS2YRVzQSevZg,Donatos Pizza,3817 N Main St,Hilliard,OH,43026,40.0294309,-83.161518,2.5,23,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dzc19GFE-JLAa4U__1ugCQ,Rusty Bucket Restaurant & Tavern,3901 Britton Pkwy,Hilliard,OH,43026,40.0328181,-83.1319105,3,109,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0
PmNsphzqDHUS6Qbee1UtdA,Sbarro,3645 N High St,Columbus,OH,43214,40.03650507,-83.01739043,3,20,0,0,0,0,0,1,2,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
xjCt9xyLa8wGoKGJvOLtNw,White Castle,8787 Owenfield Dr US 23,Powell,OH,43065,40.1635901,-83.0203813,3.5,13,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0wpsqmrtKbn56h3FGr0UCg,Ava's Taste Of The Caribbean,1282 Essex Ave,Columbus,OH,43201,39.9902777,-82.9868629,4.5,27,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uZkMqmw2oH2CvL69cexmUA,Alex's Bistro on Reed,4681 Reed Rd,Columbus,OH,43220,40.0533659,-83.0669455,3.5,26,1,0,0,1,1,1,2,0,1,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
DCOGZIy30XONVyhPpHTmtQ,Lilman's Pizza,5277 Columbus Pike,Lewis Center,OH,43035,40.2199975,-83.0341519,4,8,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
QD8XvX0r0fThjNilPJ8r1Q,Tatoheads Food Truck,,Columbus,OH,43206,39.9402572,-82.9743495,4,44,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ybaRSr07kctF3zlMKZ7uBA,Cracker Barrel Old Country Store,1313 Hilliard Rome Rd E,Columbus,OH,43228,39.978057,-83.14581,3.5,88,0,0,1,0,1,1,2,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
seUmNmiZp7moFSUmD3WIkQ,ZenCha Tea Salon,19 E Gay St,Columbus,OH,43215,39.9635317,-83.0000772,4,50,0,0,0,0,1,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cij9qx8DQdNcr-FDzj09Ow,Rafters Beer Pub,4404 Indianola Ave,Columbus,OH,43214,40.0546685,-83.0000246,3,12,1,0,1,1,1,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JA2rHFkLpYfp6BOgm8KaUg,Yabo's Tacos,3051 Northwest Blvd,Upper Arlington,OH,43221,40.019395,-83.057832,3,112,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
uHTGiohgLquL1dc5Elrdbg,Freshii,160 W Main St,New Albany,OH,43054,40.0807273,-82.813418,4,47,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Un89fp0NGD4sZuW7gPwTug,Wing Snob,7370 P Sawmill Rd,Columbus,OH,43235,40.1162109,-83.08956776,3,61,0,0,0,0,1,1,2,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
LNgTuzvJerWWZk5PUrs5eg,Rusty Bucket Restaurant & Tavern,73 N Hamilton Rd,Gahanna,OH,43230,40.01899898,-82.86688653,3,82,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
xsdIhHihgm29W1xDOVcjxw,CoreLife Eatery,8742 Sancus Blvd,Columbus,OH,43240,40.14175628,-82.98923283,3.5,134,0,0,1,0,0,1,2,0,0,0,1,1,1,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0
